SK_ID_CURR,PAYMENT_RATE,EXT_SOURCE_3,EXT_SOURCE_2,EXT_SOURCE_1,DAYS_BIRTH,DAYS_ID_PUBLISH,DAYS_ID_PUBLISH.1,DAYS_REGISTRATION,DAYS_EMPLOYED,DAYS_EMPLOYED_PERC,AMT_GOODS_PRICE,AMT_CREDIT,AMT_ANNUITY,ANNUITY_INCOME_PERC,REGION_POPULATION_RELATIVE
193202,0.1061085781830462,0.501075160239048,0.0417408139762854,0.1297719687017464,-11736,-3618,-3618,-5689.0,-422.0,0.0359577368779822,405000.0,426384.0,45243.0,0.3141875,0.006207
244801,0.0686,0.2580842039460289,0.5637792312579676,0.3387488903015893,-9980,-1526,-1526,-882.0,-1683.0,0.1686372745490982,135000.0,135000.0,9261.0,0.0935454545454545,0.018209
159611,0.0269180818826334,0.6479768603302221,0.6397836358998474,0.577766329677134,-17061,-612,-612,-6574.0,-1056.0,0.0618955512572533,1080000.0,1268181.0,34137.0,0.7586,0.01885
214231,0.0511887736860922,0.6863823354047934,0.4732614953721929,0.2243721681037597,-12778,-2903,-2903,-6095.0,-1788.0,0.1399280012521521,900000.0,1006920.0,51543.0,0.2437021276595744,0.010032
387861,0.036027954600048,0.3979463219016906,0.7109429033105122,0.5567434362664904,-19771,-3257,-3257,-1774.0,-1627.0,0.0822922462192099,1035000.0,1198944.0,43195.5,0.09599,0.0060079999999999
381737,0.0413666666666666,0.6006575372857061,0.5372986967565796,0.7415251896193809,-13926,-4314,-4314,-2540.0,-3464.0,0.248743357748097,1350000.0,1350000.0,55845.0,0.3545714285714286,0.010643
425025,0.0355639028009645,0.6380435278721609,0.2665197753925157,0.4324296294400855,-15955,-5083,-5083,-3658.0,-1308.0,0.0819805703541209,810000.0,970380.0,34510.5,0.2191142857142857,0.025164
403580,0.0397472220178085,0.5673792367572691,0.2650475600360688,0.4905059055539578,-12551,-2464,-2464,-2437.0,-229.0,0.0182455581228587,1350000.0,1467612.0,58333.5,0.3086428571428571,0.007114
415435,0.0322557463321871,0.3589512285783967,0.3708185399474927,0.4105947963960542,-13269,-1436,-1436,-3201.0,-1251.0,0.094279900520009,679500.0,814041.0,26257.5,0.2334,0.003813
284214,0.05,0.5424451438613613,0.5824642742824058,0.6577049258214119,-13003,-4021,-4021,-2085.0,-2680.0,0.2061062831654233,247500.0,247500.0,12375.0,0.1617647058823529,0.010966
231151,0.0469162813738441,0.6161216908872079,0.5562629601567274,0.425818545071632,-12936,-4242,-4242,-1236.0,-380.0,0.0293753865182436,360000.0,436032.0,20457.0,0.1010222222222222,0.010032
136971,0.05,0.4920600938649263,0.7076242300993474,0.6518044069977988,-16766,-313,-313,-9512.0,-9381.0,0.5595252296313968,405000.0,405000.0,20250.0,0.05625,0.01885
300859,0.0442760427698414,0.7136313997323308,0.5437831628242633,0.8242094402369144,-17300,-91,-91,-10830.0,-2744.0,0.1586127167630057,463500.0,573628.5,25398.0,0.166,0.00496
257774,0.0641355986794428,0.6577838002083306,0.6438806069503393,0.6036531709043776,-17742,-1268,-1268,-6189.0,-2456.0,0.1384285875324089,477000.0,558855.0,35842.5,0.1593,0.006296
214779,0.0544141344383057,0.1654074596555436,0.5952595875353943,0.4519518972662658,-10527,-3141,-3141,-775.0,-827.0,0.0785598936069155,675000.0,781920.0,42547.5,0.0787916666666666,0.031329
297830,0.106095406360424,0.7136313997323308,0.4846283518158615,0.6129244251699966,-14858,-3327,-3327,-1163.0,-3011.0,0.2026517700901871,135000.0,152820.0,16213.5,0.2251875,0.018209
414619,0.1011935889320085,0.7032033049040319,0.3862756179237255,0.7167000447840927,-15445,-2140,-2140,-1469.0,-3723.0,0.2410488831337002,454500.0,490495.5,49635.0,0.2206,0.01885
108686,0.05,0.2910973802776635,0.3868460221576302,0.2788888695954657,-15506,-4731,-4731,-6676.0,-2710.0,0.1747710563652779,270000.0,270000.0,13500.0,0.1,0.028663
225954,0.098733583489681,0.3791004853998145,0.5183623908656565,0.7356801574736199,-21047,-4595,-4595,-2183.0,-5149.0,0.2446429419869815,90000.0,95940.0,9472.5,0.1002380952380952,0.02461
340824,0.0930499301050216,0.5884877883422673,0.5657465436078676,0.2927516856489889,-15881,-4452,-4452,-7136.0,-251.0,0.0158050500598199,238500.0,251091.0,23364.0,0.2596,0.031329
107716,0.0581487341772151,0.4507472818545589,0.5904140373225129,0.7886838369173009,-20003,-2728,-2728,-9369.0,-1089.0,0.0544418337249412,135000.0,170640.0,9922.5,0.063,0.035792
125997,0.05,0.6144143775673561,0.2858978721410488,0.8728599181251889,-11241,-1845,-1845,-5040.0,-3841.0,0.3416955786851703,225000.0,225000.0,11250.0,0.0657894736842105,0.022625
154691,0.0348313352646024,0.4418358231994413,0.7115087998739987,0.7354256839174765,-20252,-3638,-3638,-5676.0,-1904.0,0.0940154058858384,1620000.0,1773963.0,61789.5,0.22885,0.04622
397297,0.0397554553187451,0.5154953751603267,0.6559007495659591,0.3258546420081106,-12969,-1773,-1773,-6306.0,-1600.0,0.1233711157375279,1138500.0,1327855.5,52789.5,0.3910333333333333,0.031329
360007,0.1071113074204947,0.3622772470384314,0.66772939750934,0.7162062192745102,-21029,-3843,-3843,-10996.0,-1099.0,0.0522611631556422,54000.0,61128.0,6547.5,0.0373076923076923,0.008575
179433,0.0668197879858657,0.2366108235287817,0.2249132342381037,0.4316791316001337,-11222,-1103,-1103,-467.0,-1536.0,0.1368739975049011,225000.0,254700.0,17019.0,0.2521333333333333,0.0105
422846,0.0512613014845406,0.6940926425266661,0.6885202389000242,0.2922522898517795,-13940,-4857,-4857,-4873.0,-4829.0,0.3464131994261119,513000.0,645048.0,33066.0,0.14696,0.035792
335569,0.0326657458563535,0.4974688893052743,0.6530276281672284,0.2862915494618393,-11004,-2938,-2938,-4517.0,-1345.0,0.1222282806252271,675000.0,781920.0,25542.0,0.1621714285714285,0.035792
241537,0.029385,0.622922000268356,0.6963947711892504,0.436264967417432,-15682,-4560,-4560,-3773.0,-5341.0,0.3405815584746843,900000.0,900000.0,26446.5,0.1959,0.031329
280796,0.0331529529816513,0.3506958432829587,0.698517343876388,0.4157320489495188,-10774,-3435,-3435,-4689.0,-2592.0,0.2405791720809356,1125000.0,1255680.0,41629.5,0.231275,0.007114
206875,0.051205,0.6279908192952864,0.7164743706095439,0.3430766915091868,-18837,-2362,-2362,-8095.0,-1423.0,0.0755428146732494,900000.0,900000.0,46084.5,0.1706833333333333,0.026392
156860,0.1197312614945764,0.3740208032583212,0.5395812176986448,0.4318396164503877,-11426,-3472,-3472,-6054.0,-1042.0,0.0911955189917731,103500.0,119893.5,14355.0,0.1519047619047619,0.018634
250960,0.0560909315542377,0.7338145369642702,0.3374170493881942,0.4361823583100441,-12075,-2826,-2826,-11213.0,-231.0,0.0191304347826086,472500.0,509922.0,28602.0,0.1589,0.011703
177932,0.1050530035335689,0.4436153084085652,0.5993412171665545,0.0556169163757541,-10138,-1611,-1611,-1239.0,-3462.0,0.3414874728743342,225000.0,254700.0,26757.0,0.14865,0.028663
188143,0.0324964048992545,0.6161216908872079,0.4410867314885091,0.8191769289036605,-19669,-3231,-3231,-1208.0,-4033.0,0.2050434694188825,454500.0,544491.0,17694.0,0.2312941176470588,0.020713
133215,0.0577467446688054,0.8406665596573005,0.5965707509076159,0.7959544699430415,-16297,-5154,-5154,-2760.0,-330.0,0.0202491256059397,315000.0,381528.0,22032.0,0.2448,0.018029
220550,0.0676507466089137,0.5298898341969072,0.2631435910213423,0.0623937627309077,-13013,-966,-966,-2211.0,-3906.0,0.300161377084454,139500.0,157914.0,10683.0,0.05935,0.018029
155294,0.05,0.5832379256761245,0.22277049772558,0.1867278148782638,-10000,-2650,-2650,-1295.0,-184.0,0.0184,202500.0,202500.0,10125.0,0.09,0.0196889999999999
210847,0.0990477106579453,0.7503751495159068,0.6986554792737715,0.7259867465766534,-14034,-5002,-5002,-756.0,-6058.0,0.4316659541114436,900000.0,935640.0,92673.0,0.3432333333333333,0.022625
274317,0.0425814987141561,0.4794489811780563,0.5965865396890547,0.3165253076656,-15074,-4972,-4972,-260.0,-2315.0,0.1535756932466498,481500.0,605439.0,25780.5,0.11458,0.022625
299756,0.0397566666666666,0.2340151665320674,0.2331056493322453,0.5300980712077582,-17437,-974,-974,-10011.0,-5019.0,0.2878362103572862,1350000.0,1350000.0,53671.5,0.2650444444444444,0.0145199999999999
274078,0.028884493670886,0.6092756673894402,0.6284908439053666,0.6238108436131307,-15817,-4295,-4295,-3274.0,-666.0,0.0421065941708288,450000.0,568800.0,16429.5,0.1587391304347826,0.016612
281804,0.0293377863591295,0.5638350489514956,0.5946588406718386,0.5496493107844483,-15273,-4378,-4378,-4378.0,-1422.0,0.093105480259281,1129500.0,1293502.5,37948.5,0.1297384615384615,0.002506
128526,0.0323789649415692,0.475849908720221,0.0397263863668186,0.195203479790734,-10027,-1001,-1001,-58.0,-1679.0,0.1674478906951231,900000.0,1078200.0,34911.0,0.2416822429906542,0.020713
452778,0.1076809369492296,0.1884895337951677,0.6155718375421722,0.1163858295109701,-8645,-1303,-1303,-3510.0,-1753.0,0.2027761711972238,148500.0,158301.0,17046.0,0.1402962962962963,0.031329
361428,0.042363206754042,0.6041125998015721,0.7364690581362979,0.6944445221040197,-15415,-4797,-4797,-2802.0,-2125.0,0.1378527408368472,454500.0,508495.5,21541.5,0.1709642857142857,0.035792
444027,0.0546371760621635,0.6127042441012546,0.53657556783696,0.2655326628649993,-10141,-2464,-2464,-617.0,-1444.0,0.1423922690070012,252000.0,331834.5,18130.5,0.20145,0.031329
348308,0.0287600419140761,0.4596904504249018,0.3092737485054189,0.4931879775596178,-14690,-5180,-5180,-6147.0,-258.0,0.0175629680054458,1125000.0,1288350.0,37053.0,0.20585,0.020246
178109,0.0397325,0.7435593141311444,0.7106102445027451,0.6603626002331063,-16290,-205,-205,-6594.0,-5358.0,0.3289134438305709,1800000.0,1800000.0,71518.5,0.15893,0.010006
278848,0.05,0.4992720153045617,0.4490799515401681,0.6370216754119372,-20320,-858,-858,-9845.0,-1515.0,0.0745570866141732,135000.0,135000.0,6750.0,0.0833333333333333,0.00702
324098,0.0376827896512935,0.6528965519806539,0.2155449340547528,0.3009749871692671,-10650,-3328,-3328,-2050.0,-2064.0,0.1938028169014084,157500.0,224028.0,8442.0,0.1250666666666666,0.028663
388792,0.02924,0.5100895276257282,0.7189288578041194,0.7306270934442205,-16145,-3521,-3521,-2786.0,-4187.0,0.2593372561164447,1350000.0,1350000.0,39474.0,0.1462,0.04622
332943,0.0453774834437086,0.3376727217405312,0.4231445238923364,0.6454403362022282,-11315,-650,-650,-5642.0,-1027.0,0.0907644719399027,679500.0,679500.0,30834.0,0.1957714285714285,0.018801
273493,0.0574067796610169,0.4294236843421945,0.6781247611812603,0.7119397619379463,-15371,-4638,-4638,-5960.0,-8563.0,0.5570880229002667,265500.0,265500.0,15241.5,0.06774,0.028663
263006,0.0370521739130434,0.6479768603302221,0.4664419343246418,0.5487739228111765,-17169,-724,-724,-490.0,-613.0,0.0357038849088473,517500.0,517500.0,19174.5,0.1420333333333333,0.028663
238194,0.0466,0.4902575124990026,0.55372460822472,0.3842159476043201,-13869,-4210,-4210,-4211.0,-3314.0,0.238950176652967,157500.0,157500.0,7339.5,0.05825,0.0066709999999999
273257,0.05,0.2807895743848605,0.7682157396578829,0.5501765840302948,-10845,-2631,-2631,-4717.0,-1552.0,0.1431074227754725,270000.0,270000.0,13500.0,0.1,0.019101
140836,0.0293398533007334,0.8128226070575616,0.793191826326523,0.6912050969293707,-18913,-2464,-2464,-9579.0,-1168.0,0.0617564638079627,1125000.0,1288350.0,37800.0,0.168,0.006207
143254,0.0303941930366535,0.6971469077844458,0.6860057192206007,0.7147180245468566,-20152,-3631,-3631,-10732.0,-2769.0,0.1374057165541881,1575000.0,1724688.0,52420.5,0.1664142857142857,0.01885
389162,0.0371424651896563,0.3523399726917038,0.7595352144354992,0.3611154252890295,-16212,-4312,-4312,-5768.0,-3299.0,0.2034912410560078,1350000.0,1574532.0,58482.0,0.1444,0.032561
182946,0.04434,0.4206109640437848,0.5627571527429174,0.55605618199491,-16320,-3934,-3934,-1311.0,-6509.0,0.3988357843137255,450000.0,450000.0,19953.0,0.2956,0.022625
212246,0.0489375,0.3217352821966848,0.4420141875925181,0.3651426286173529,-11546,-3390,-3390,-5236.0,-1316.0,0.1139788671401351,432000.0,432000.0,21141.0,0.18792,0.0228
314766,0.05,0.3807996826489149,0.5152115582637992,0.0754855594567907,-8293,-890,-890,-4645.0,-1167.0,0.1407210900759676,180000.0,180000.0,9000.0,0.1333333333333333,0.007305
176098,0.05106,0.7267112092725122,0.2598076423985638,0.6219316821967351,-14678,-4735,-4735,-2614.0,-3394.0,0.2312304128627878,900000.0,900000.0,45954.0,0.2917714285714285,0.030755
373316,0.0483318035976245,0.5316861425197883,0.2853535154064522,0.3133404276275622,-12172,-3290,-3290,-1251.0,-2105.0,0.1729378902398948,463500.0,573628.5,27724.5,0.1621315789473684,0.006207
216800,0.032474074074074,0.6801388218428291,0.3442507292017128,0.4386665054296619,-11169,-3081,-3081,-2638.0,-2732.0,0.2446056047989972,607500.0,607500.0,19728.0,0.2192,0.0145199999999999
101541,0.0397653846153846,0.445396241560834,0.7737944611812696,0.8681724447431617,-14317,-4850,-4850,-4662.0,-1932.0,0.1349444716071803,1170000.0,1170000.0,46525.5,0.2297555555555555,0.072508
215595,0.0293194784026079,0.7047064232963289,0.7320829796658656,0.7931508520041457,-19734,-3284,-3284,-4524.0,-7295.0,0.3696665653187392,1350000.0,1546020.0,45328.5,0.2878,0.01885
453768,0.0381897671406079,0.7309873696832169,0.7987247660497373,0.6935265504794236,-19247,-2530,-2530,-6418.0,-5874.0,0.3051904192861225,1201500.0,1306174.5,49882.5,0.2463333333333333,0.010006
201149,0.0638758943313153,0.7136313997323308,0.7686398868983131,0.2904363890080422,-13655,-4560,-4560,-13623.0,-3955.0,0.289637495422922,103500.0,130824.0,8356.5,0.07428,0.01885
226151,0.02924,0.0705805188315975,0.28885801046464,0.6356470486461523,-11649,-3818,-3818,-1941.0,-2760.0,0.2369302086015967,900000.0,900000.0,26316.0,0.23392,0.025164
167242,0.0348325,0.6092756673894402,0.708257219703135,0.7555552004571106,-14446,-4907,-4907,-4904.0,-3993.0,0.2764086944482902,1800000.0,1800000.0,62698.5,0.6057826086956521,0.035792
448401,0.0750380844680791,0.6863823354047934,0.6065446433819792,0.7981051688895421,-10903,-3551,-3551,-1205.0,-1978.0,0.1814179583600843,454500.0,481495.5,36130.5,0.2294,0.035792
163664,0.05235,0.5779691187553125,0.5785023140586426,0.4134772201703395,-9603,-2192,-2192,-443.0,-1760.0,0.1832760595647193,270000.0,270000.0,14134.5,0.2094,0.020713
284122,0.0488771466314399,0.0005272652387098,0.3588854178504576,0.7053551553372706,-17588,-1120,-1120,-1331.0,-1436.0,0.0816465772117352,450000.0,545040.0,26640.0,0.1315555555555555,0.008575
196059,0.03706,0.3425288720742255,0.5729793192258514,0.2825208636641779,-9523,-2211,-2211,-5423.0,-523.0,0.0549196681717946,900000.0,900000.0,33354.0,0.2425313307810608,0.016612
154056,0.0331930173961586,0.7850520263728172,0.6550019497197495,0.2375291577048366,-11503,-4062,-4062,-5247.0,-331.0,0.0287751021472659,679500.0,894766.5,29700.0,0.2357142857142857,0.02461
255197,0.0427603036876355,0.5602843280409464,0.5989000451024897,0.5977951457470325,-13909,-1508,-1508,-113.0,-107.0,0.0076928607376518,225000.0,331920.0,14193.0,0.12616,0.018801
325182,0.0483275672093757,0.5334816299804352,0.4895998814784367,0.8108296950866485,-19389,-2631,-2631,-1449.0,-12620.0,0.6508845221517355,522000.0,584014.5,28224.0,0.1695135135135135,0.0096569999999999
299345,0.0512758201701093,0.5549467685334323,0.7744483152306847,0.2736837595713261,-12884,-4055,-4055,-6100.0,-2241.0,0.1739366656317913,450000.0,592560.0,30384.0,0.13504,0.072508
144591,0.1041224970553592,0.7764098512142026,0.4132380421663069,0.4811129346032674,-11041,-3677,-3677,-966.0,-2583.0,0.2339462005253147,67500.0,76410.0,7956.0,0.0589333333333333,0.035792
140267,0.0544141344383057,0.0625244732919708,0.0802439574370037,0.6736996567735697,-9239,-1914,-1914,-2195.0,-844.0,0.0913518779088645,675000.0,781920.0,42547.5,0.2701428571428571,0.010643
447006,0.035575,0.1068419476808217,0.6973509722223975,0.4112838004656609,-15461,-3904,-3904,-5637.0,-3798.0,0.2456503460319513,900000.0,900000.0,32017.5,0.1976388888888889,0.009334
225928,0.0397745636716224,0.5549467685334323,0.6177119565585076,0.4574399447138602,-19018,-2573,-2573,-827.0,-1730.0,0.0909664528341571,900000.0,1113840.0,44302.5,0.2812857142857143,0.020713
214922,0.03592,0.656158373001177,0.6068472847260917,0.7943245194665733,-18283,-1827,-1827,-3897.0,-850.0,0.0464912760487884,450000.0,450000.0,16164.0,0.1995555555555555,0.026392
402754,0.0370581597861015,0.6023863442690867,0.7041284329773645,0.8155402284798472,-17389,-938,-938,-7379.0,-1334.0,0.0767151647593306,1350000.0,1467612.0,54387.0,0.24172,0.035792
275538,0.0606916981680721,0.3893387918468769,0.6661020885847817,0.2515288299973301,-9358,-2042,-2042,-1089.0,-2705.0,0.2890574909168625,427500.0,495216.0,30055.5,0.3710555555555556,0.020713
184236,0.0381797590330609,0.6940926425266661,0.7038003166111959,0.3206471931148135,-8566,-1226,-1226,-6636.0,-887.0,0.1035489143123978,1206000.0,1406583.0,53703.0,0.1836,0.072508
198499,0.0483502398961152,0.6528965519806539,0.4949506436671819,0.5283229906571513,-15659,-1122,-1122,-3454.0,-2307.0,0.1473274155437767,477000.0,533668.5,25803.0,0.1638285714285714,0.010006
217774,0.0293364289481073,0.2032521136204725,0.6448026848809506,0.4378852496091693,-11368,-3686,-3686,-9714.0,-1431.0,0.1258796622097114,1147500.0,1314117.0,38551.5,0.2855666666666667,0.005144
133241,0.051324255573844,0.4686596550493113,0.3461141474326795,0.3349064976119077,-10737,-1518,-1518,-3888.0,-2078.0,0.1935363695631927,360000.0,481176.0,24696.0,0.1568,0.00823
373707,0.0264640819653044,0.7309873696832169,0.7794241458132367,0.2154490273941401,-11212,-3255,-3255,-297.0,-988.0,0.088119871566179,1350000.0,1546020.0,40914.0,0.1894166666666666,0.022625
206143,0.0422333333333333,0.524496446363472,0.6392240490726923,0.7467207138773628,-14629,-1186,-1186,-604.0,-4902.0,0.3350878392234602,675000.0,675000.0,28507.5,0.2346296296296296,0.007305
109170,0.0348387274328489,0.2650494299443805,0.1953297383849984,0.3261382093050987,-11990,-3338,-3338,-8603.0,-3792.0,0.3162635529608006,1350000.0,1635120.0,56965.5,0.3616857142857143,0.007305
439004,0.077535,0.6363761710860439,0.2130926103781889,0.4589914158545831,-14227,-3327,-3327,-6427.0,-2800.0,0.1968088845153581,900000.0,900000.0,69781.5,0.4430571428571428,0.026392
426827,0.0374472573839662,0.524496446363472,0.59767022247386,0.8531047359549642,-20824,-4306,-4306,-9592.0,-3444.0,0.1653860929696504,67500.0,85320.0,3195.0,0.0322727272727272,0.0066709999999999
167632,0.0670848056537102,0.1624419982223248,0.5840216752315184,0.1754470114290687,-10148,-2211,-2211,-743.0,-1112.0,0.1095782420181316,450000.0,509400.0,34173.0,0.30376,0.031329
313874,0.0510547014658562,0.6296742509538716,0.5963338951963624,0.3749444218154157,-14687,-4985,-4985,-8676.0,-3161.0,0.2152243480629127,675000.0,755190.0,38556.0,0.1428,0.008575
304843,0.028778236822816,0.5656079814115492,0.6563645286655272,0.2637522307468806,-11120,-3504,-3504,-5205.0,-1649.0,0.1482913669064748,774000.0,1080504.0,31095.0,0.17275,0.016612
161459,0.05,0.7380196196295241,0.7421919549128887,0.6137587613700585,-15564,-3931,-3931,-9580.0,-90.0,0.0057825751734772,270000.0,270000.0,13500.0,0.1,0.04622
100049,0.0562825186154469,0.3996756156233169,0.6742032101473874,0.4682080567974757,-13384,-4409,-4409,-45.0,-3597.0,0.268753735803945,238500.0,288873.0,16258.5,0.1204333333333333,0.007305
165824,0.0785833333333333,0.6479768603302221,0.5682751954952989,0.588109398915163,-17460,-1010,-1010,-8425.0,-1619.0,0.0927262313860252,108000.0,108000.0,8487.0,0.04715,0.009334
159233,0.0397472220178085,0.4974688893052743,0.7678534235270567,0.4185130566330737,-15963,-4026,-4026,-8196.0,-4184.0,0.2621061204034329,1350000.0,1467612.0,58333.5,0.25926,0.032561
114548,0.0558316831683168,0.5028782772082183,0.6686457306961959,0.7564796889614803,-11668,-3289,-3289,-851.0,-1545.0,0.1324134384641755,454500.0,454500.0,25375.5,0.11278,0.035792
423097,0.0322574257425742,0.4436153084085652,0.500679778169122,0.7043032389180985,-15686,-4848,-4848,-3887.0,-6015.0,0.3834629606018105,454500.0,454500.0,14661.0,0.1086,0.030755
315111,0.106754552867627,0.6479768603302221,0.6228315684941731,0.4684149509457816,-15800,-1068,-1068,-1999.0,-2482.0,0.1570886075949367,175500.0,198666.0,21208.5,0.23565,0.020713
329136,0.0376981505944517,0.7981372313187245,0.0781376373814778,0.4246410950305884,-15988,-4372,-4372,-7637.0,-6722.0,0.4204403302476858,450000.0,545040.0,20547.0,0.2283,0.0196889999999999
289902,0.0859571428571428,0.5316861425197883,0.4380538376056113,0.0793596640641523,-9424,-2094,-2094,-3136.0,-1304.0,0.1383701188455008,315000.0,315000.0,27076.5,0.24068,0.030755
446621,0.06,0.4722533429586386,0.3128634477808293,0.480881232592427,-12950,-4709,-4709,-4729.0,-3871.0,0.2989189189189189,225000.0,284400.0,17064.0,0.1458461538461538,0.0088659999999999
371305,0.0514686917896546,0.0705805188315975,0.5535787015823919,0.5321188834452499,-14657,-5151,-5151,-7284.0,-268.0,0.0182847786040799,238500.0,314055.0,16164.0,0.1026285714285714,0.02461
441792,0.0530933509467195,0.2985949897873972,0.7596989273551144,0.3254178871832588,-9268,-1862,-1862,-1660.0,-576.0,0.0621493310315062,337500.0,408780.0,21703.5,0.19292,0.00733
138335,0.02866,0.746300213050371,0.741693720188328,0.809876053738876,-14823,-4034,-4034,-5065.0,-822.0,0.0554543614652904,225000.0,225000.0,6448.5,0.0842941176470588,0.02461
258465,0.0490183246073298,0.4650692149562261,0.311112623036722,0.3852851980733601,-11837,-580,-580,-73.0,-980.0,0.0827912477823772,225000.0,343800.0,16852.5,0.2202941176470588,0.025164
107163,0.0424861168368213,0.5172965813614878,0.6832247176554658,0.4688265704632015,-18628,-2123,-2123,-2683.0,-5503.0,0.2954155035430534,945000.0,1113399.0,47304.0,0.21024,0.04622
232915,0.0483975247067516,0.5937175866150576,0.0809032873793137,0.5807092003256134,-17791,-1273,-1273,-5878.0,-427.0,0.0240008993311224,333000.0,438493.5,21222.0,0.1179,0.0096569999999999
241367,0.04893,0.5620604831738043,0.3389048669381687,0.3000904946397609,-12543,-2435,-2435,-7332.0,-173.0,0.0137925536155624,450000.0,450000.0,22018.5,0.17475,0.004849
287909,0.0263763248825561,0.633031641417419,0.5362710462974781,0.6546137456259242,-14966,-4835,-4835,-5308.0,-1340.0,0.0895362822397434,774000.0,927252.0,24457.5,0.1087,0.009549
245582,0.051178354409591,0.3409064264152384,0.7458693010227762,0.7908193952984692,-13054,-4122,-4122,-6790.0,-1904.0,0.1458556764210203,900000.0,1096020.0,56092.5,0.277,0.04622
285642,0.0483142857142857,0.4031416766587513,0.6444921043875064,0.5162573683040405,-12070,-3797,-3797,-1830.0,-4135.0,0.3425849212924606,630000.0,630000.0,30438.0,0.13528,0.022625
230892,0.02924,0.3457848024695955,0.170638882388113,0.3806793545724111,-12587,-3954,-3954,-6508.0,-1349.0,0.1071740684833558,900000.0,900000.0,26316.0,0.1670857142857142,0.0031219999999999
359784,0.05135,0.7688075728291359,0.6176190021233279,0.7079589368768961,-15070,-4775,-4775,-1227.0,-1288.0,0.0854678168546781,450000.0,450000.0,23107.5,0.0916964285714285,0.028663
288354,0.0481066666666666,0.6006575372857061,0.7199705120332913,0.475146723031719,-13697,-4689,-4689,-5255.0,-1533.0,0.1119223187559319,675000.0,675000.0,32472.0,0.1804,0.072508
166221,0.0429277777777777,0.237916079507114,0.3858661563858976,0.2063283497390506,-8835,-1477,-1477,-3592.0,-740.0,0.0837577815506508,810000.0,810000.0,34771.5,0.1495567684744319,0.072508
222152,0.0794690121345386,0.5814837058057234,0.6882997791603791,0.7250344010024995,-9932,-1985,-1985,-9782.0,-1563.0,0.1573701167942005,238500.0,276277.5,21955.5,0.1626333333333333,0.016612
243057,0.0275,0.4436153084085652,0.6129656195087466,0.6227419393924691,-12778,-4039,-4039,-1632.0,-3884.0,0.3039599311316325,540000.0,540000.0,14850.0,0.055,0.018801
414780,0.0263792240869604,0.2650494299443805,0.6601964410969293,0.1595336573583897,-14074,-4087,-4087,-3534.0,-1998.0,0.1419639050731846,567000.0,791532.0,20880.0,0.2442105263157894,0.018801
414366,0.0424755316800353,0.6594055320683344,0.677255447038032,0.8092164175185906,-20680,-3983,-3983,-3112.0,-2764.0,0.1336557059961315,1125000.0,1223010.0,51948.0,0.2565333333333333,0.022625
372438,0.050861986855891,0.7476633896301825,0.7157586388327787,0.6066713801928846,-12324,-2819,-2819,-507.0,-2353.0,0.1909282700421941,1984500.0,2078802.0,105732.0,0.1958,0.032561
344522,0.0491276891790645,0.3328505641648731,0.6058137931589587,0.738248708804598,-20084,-3547,-3547,-3192.0,-1294.0,0.0644293965345548,85500.0,126130.5,6196.5,0.0196714285714285,0.025164
323372,0.0265015196408815,0.3944954053123993,0.5955440523784852,0.1491510235740084,-10120,-2805,-2805,-5248.0,-178.0,0.0175889328063241,927000.0,1061599.5,28134.0,0.12504,0.025164
325534,0.0425231631113984,0.5673792367572691,0.792595729549555,0.6084838953820851,-18185,-1547,-1547,-8864.0,-1506.0,0.0828155072862249,675000.0,835380.0,35523.0,0.19735,0.0088659999999999
278206,0.04649624190627,0.6446794549585961,0.500029218012242,0.4640681660364525,-17016,-560,-560,-2487.0,-1839.0,0.1080747531734837,670500.0,829809.0,38583.0,0.2091219512195122,0.014464
400052,0.0546561604584527,0.5226973172821112,0.2563991885360997,0.1221766224076151,-9979,-2645,-2645,-4447.0,-403.0,0.0403848080970037,225000.0,314100.0,17167.5,0.0847777777777777,0.019101
411488,0.02924,0.3280631605201915,0.7014151863866167,0.5565492815597886,-13361,-2819,-2819,-2683.0,-3672.0,0.2748297283137489,1125000.0,1125000.0,32895.0,0.174047619047619,0.019101
187104,0.046822272215973,0.0580323087789702,0.5099284607022719,0.0409573238870098,-14107,-4898,-4898,-4891.0,-388.0,0.0275040759906429,450000.0,640080.0,29970.0,0.1332,0.018801
149552,0.0323761169780666,0.475849908720221,0.1893077203857147,0.6323282486858035,-19895,-3387,-3387,-6841.0,-5567.0,0.2798190500125659,900000.0,1107900.0,35869.5,0.1732826086956521,0.00963
342762,0.0490660061627375,0.8435435389318647,0.6170765965612095,0.3730032495782186,-16528,-38,-38,-8904.0,-2450.0,0.1482333010648596,252000.0,305221.5,14976.0,0.1664,0.001333
331320,0.0293621707186978,0.633031641417419,0.7534649975290079,0.6696469712963262,-18901,-2445,-2445,-9935.0,-5189.0,0.2745357388497963,913500.0,1046142.0,30717.0,0.2437857142857142,0.0031219999999999
226043,0.0315401054419947,0.2594676548211199,0.4993294557782452,0.345503283186495,-10523,-725,-725,-488.0,-3365.0,0.3197757293547467,702000.0,924394.5,29155.5,0.1178,0.025164
369473,0.0682064586076047,0.0005272652387098,0.5975282404496187,0.2813737403539399,-8983,-1658,-1658,-1061.0,-1222.0,0.1360347322720694,166500.0,232434.0,15853.5,0.14092,0.030755
161609,0.0510588235294117,0.6971469077844458,0.5719088934245911,0.7327546449422041,-14181,-6103,-6103,-5694.0,-1211.0,0.0853959523305831,765000.0,765000.0,39060.0,0.2893333333333333,0.025164
